Date,Open,High,Low,Close,Adj Close,Volume
1999-09-16,58.500000,58.500000,57.750000,57.750000,41.729218,1200
1999-09-17,57.500000,59.000000,57.500000,59.000000,42.632450,4900
1999-09-20,58.906250,58.937500,58.000000,58.468750,42.248600,5100
1999-09-21,58.937500,58.937500,57.750000,58.000000,41.909866,5000
1999-09-22,58.343750,58.343750,56.750000,56.750000,41.006634,2600
1999-09-23,57.062500,57.875000,56.250000,56.250000,40.645348,15800
1999-09-24,56.187500,56.625000,55.750000,56.125000,40.555023,3800
1999-09-27,56.187500,58.000000,55.750000,58.000000,41.909866,15300
1999-09-28,58.062500,58.062500,56.125000,56.250000,40.645348,8200
1999-09-29,56.250000,57.250000,56.250000,56.562500,40.871162,4300
1999-09-30,56.500000,56.500000,56.000000,56.093750,40.532440,2300
1999-10-01,56.937500,57.250000,56.000000,56.125000,40.555023,1600
1999-10-04,55.750000,56.437500,55.750000,56.437500,40.780849,2600
1999-10-05,56.312500,56.937500,56.000000,56.937500,41.142128,4600
1999-10-06,56.750000,56.750000,56.500000,56.500000,40.825966,2600
1999-10-07,56.437500,56.500000,54.500000,54.500000,39.380810,7200
1999-10-08,55.937500,55.937500,54.500000,54.625000,39.471142,1700
1999-10-11,56.343750,56.375000,55.125000,55.125000,39.832439,4600
1999-10-12,56.000000,56.437500,55.625000,56.000000,40.464710,6600
1999-10-13,56.125000,56.250000,55.750000,56.000000,40.464710,7200
1999-10-14,55.750000,56.062500,55.750000,55.875000,40.374378,4000
1999-10-15,56.000000,56.000000,54.000000,54.406250,39.313087,15600
1999-10-18,54.781250,55.750000,54.500000,55.000000,39.742130,5900
1999-10-19,55.000000,55.625000,54.562500,55.343750,39.990505,2400
1999-10-20,55.812500,55.812500,55.062500,55.500000,40.103405,2000
1999-10-21,55.281250,55.500000,55.062500,55.062500,39.787273,5900
1999-10-22,55.062500,55.500000,55.062500,55.250000,39.922760,20000
1999-10-25,55.218750,55.250000,53.000000,54.125000,39.109863,7600
1999-10-26,53.250000,55.500000,52.875000,53.000000,38.296936,21000
1999-10-27,53.000000,53.937500,53.000000,53.500000,38.658234,3300
1999-10-28,53.812500,53.812500,53.000000,53.250000,38.477585,4400
1999-10-29,53.375000,53.375000,52.500000,52.625000,38.025978,9100
1999-11-01,53.093750,53.125000,52.000000,52.000000,37.574364,7300
1999-11-02,53.062500,53.062500,51.750000,52.000000,37.574364,5600
1999-11-03,52.000000,52.000000,50.625000,52.000000,37.574364,2700
1999-11-04,51.000000,52.000000,50.875000,51.000000,36.851799,2900
1999-11-05,51.312500,52.000000,50.625000,50.687500,36.625965,8200
1999-11-08,50.718750,51.000000,50.625000,50.625000,36.580818,7300
1999-11-09,50.468750,50.750000,50.062500,50.062500,36.174351,8800
1999-11-10,50.375000,50.687500,50.062500,50.468750,36.467903,9400
1999-11-11,50.500000,50.750000,50.250000,50.750000,36.671131,2200
1999-11-12,50.500000,50.750000,50.000000,50.062500,36.174351,6200
1999-11-15,50.062500,50.562500,50.062500,50.500000,36.490501,4100
1999-11-16,50.281250,50.500000,50.062500,50.125000,36.219517,4900
1999-11-17,50.062500,50.125000,49.500000,49.750000,36.128738,15500
1999-11-18,49.375000,50.000000,47.750000,48.375000,35.130222,11800
1999-11-19,49.125000,50.000000,48.500000,49.000000,35.584091,11400
1999-11-22,50.750000,51.000000,49.625000,50.125000,36.401077,38100
1999-11-23,49.937500,50.250000,49.500000,50.187500,36.446468,8300
1999-11-24,50.250000,50.875000,50.000000,50.875000,36.945736,6200
1999-11-26,50.875000,51.000000,50.000000,50.125000,36.401077,4600
1999-11-29,50.750000,51.000000,49.625000,51.000000,37.036503,17300
1999-11-30,50.125000,51.250000,50.125000,51.250000,37.218037,13200
1999-12-01,51.375000,51.375000,50.500000,51.000000,37.036503,7700
1999-12-02,50.312500,51.000000,50.000000,51.000000,37.036503,6800
1999-12-03,51.375000,51.437500,51.000000,51.250000,37.218037,16100
1999-12-06,51.437500,51.500000,48.750000,49.750000,36.128738,16500
1999-12-07,50.500000,50.750000,49.000000,50.375000,36.582626,44200
1999-12-08,50.187500,50.375000,50.000000,50.187500,36.446468,17100
1999-12-09,50.281250,50.375000,48.875000,49.000000,35.584091,20300
1999-12-10,49.562500,50.125000,48.562500,49.750000,36.128738,18700
1999-12-13,49.750000,50.000000,49.062500,49.500000,35.947205,10000
1999-12-14,49.625000,49.750000,48.000000,48.000000,34.857880,16400
1999-12-15,49.062500,49.062500,47.750000,47.875000,34.767101,6600
1999-12-16,48.125000,48.750000,46.000000,46.000000,33.405468,44800
1999-12-17,46.812500,46.812500,45.375000,46.000000,33.405468,15300
1999-12-20,46.000000,46.062500,45.500000,45.812500,33.269302,11900
1999-12-21,46.062500,46.375000,45.000000,45.500000,33.042377,22600
1999-12-22,45.687500,46.875000,45.500000,46.875000,34.040897,25200
1999-12-23,46.500000,47.750000,46.000000,46.500000,33.768562,10100
1999-12-27,46.562500,47.750000,46.500000,47.312500,34.358612,8500
1999-12-28,47.500000,48.000000,47.125000,47.625000,34.585571,6400
1999-12-29,47.750000,50.000000,47.500000,49.812500,36.174145,9600
1999-12-30,49.750000,50.000000,48.000000,48.000000,34.857880,12200
1999-12-31,47.750000,48.000000,46.750000,47.375000,34.403996,8000
2000-01-03,47.781250,48.750000,46.875000,48.375000,35.130222,7600
2000-01-04,48.375000,49.750000,47.625000,49.343750,35.833721,6800
2000-01-05,49.468750,51.000000,48.500000,51.000000,37.036503,10200
2000-01-06,49.375000,51.250000,49.250000,50.062500,36.355675,4300
2000-01-07,50.500000,51.000000,49.812500,50.000000,36.310295,6900
2000-01-10,50.875000,51.250000,50.000000,50.875000,36.945736,10800
2000-01-11,50.687500,51.062500,50.000000,50.375000,36.582626,5700
2000-01-12,50.937500,51.062500,50.000000,50.000000,36.310295,11300
2000-01-13,50.125000,52.000000,50.062500,52.000000,37.762714,11700
2000-01-14,52.125000,52.250000,50.500000,50.500000,36.673389,12500
2000-01-18,51.250000,51.500000,50.000000,50.000000,36.310295,9700
2000-01-19,50.375000,51.000000,49.500000,49.625000,36.037968,10000
2000-01-20,50.062500,50.125000,49.625000,50.125000,36.401077,4500
2000-01-21,49.593750,49.593750,48.875000,49.000000,35.584091,5000
2000-01-24,49.343750,49.812500,47.250000,47.281250,34.335907,14900
2000-01-25,47.125000,48.000000,46.500000,47.562500,34.540184,10900
2000-01-26,48.000000,49.000000,47.500000,49.000000,35.584091,8600
2000-01-27,49.687500,50.000000,47.750000,49.375000,35.856422,18300
2000-01-28,48.750000,50.125000,48.750000,50.062500,36.355675,8300
2000-01-31,50.437500,51.000000,49.750000,50.750000,36.854946,11300
2000-02-01,50.937500,50.937500,47.000000,47.000000,34.131691,9600
2000-02-02,47.312500,49.375000,47.000000,48.250000,35.039452,5200
2000-02-03,48.500000,50.125000,47.750000,48.250000,35.039452,8200
2000-02-04,48.000000,48.250000,47.500000,47.500000,34.494770,6200
2000-02-07,47.250000,48.000000,46.500000,47.000000,34.131691,11100
2000-02-08,47.000000,48.000000,46.750000,47.437500,34.449394,5100
2000-02-09,47.750000,49.125000,47.250000,48.656250,35.334450,11800
2000-02-10,48.062500,49.750000,48.000000,49.125000,35.674862,15200
2000-02-11,48.875000,49.750000,48.500000,49.000000,35.584091,23500
2000-02-14,49.000000,49.500000,48.750000,49.500000,35.947205,4200
2000-02-15,48.750000,49.500000,48.750000,49.500000,35.947205,7200
2000-02-16,49.500000,49.750000,49.000000,49.250000,35.947186,2500
2000-02-17,49.375000,49.750000,49.250000,49.500000,36.129669,12800
2000-02-18,49.500000,49.750000,49.250000,49.562500,36.175274,5500
2000-02-22,49.250000,50.000000,49.250000,49.750000,36.312141,17700
2000-02-23,49.750000,50.250000,49.500000,50.000000,36.494614,7000
2000-02-24,49.750000,50.750000,49.750000,50.125000,36.585854,10500
2000-02-25,50.750000,50.750000,50.000000,50.281250,36.699913,11500
2000-02-28,50.937500,50.937500,50.000000,50.125000,36.585854,8000
2000-02-29,50.000000,50.875000,50.000000,50.468750,36.836746,12800
2000-03-01,50.750000,50.812500,50.250000,50.406250,36.791138,4300
2000-03-02,50.312500,50.875000,49.937500,50.625000,36.950794,6700
2000-03-03,50.625000,51.000000,50.250000,51.000000,37.224518,11400
2000-03-06,50.500000,51.062500,50.500000,50.500000,36.859566,3500
2000-03-07,50.937500,50.937500,50.250000,50.937500,37.178883,20500
2000-03-08,50.781250,53.000000,50.562500,53.000000,38.684292,10100
2000-03-09,52.000000,53.000000,50.625000,50.625000,36.950794,1600
2000-03-10,50.875000,51.312500,50.875000,51.125000,37.315739,10700
2000-03-13,50.812500,51.375000,50.750000,51.031250,37.247307,9500
2000-03-14,51.875000,52.250000,51.500000,51.687500,37.726303,6800
2000-03-15,51.625000,52.250000,51.000000,52.000000,37.954395,5000
2000-03-16,51.562500,52.812500,51.000000,52.000000,37.954395,9500
2000-03-17,51.312500,53.000000,51.312500,51.750000,37.771915,5900
2000-03-20,52.937500,52.937500,51.437500,51.437500,37.543831,9300
2000-03-21,52.625000,52.625000,51.437500,51.437500,37.543831,2500
2000-03-22,51.718750,52.250000,51.437500,52.125000,38.045616,5100
2000-03-23,53.000000,53.000000,51.437500,52.750000,38.501823,9200
2000-03-24,52.312500,53.000000,51.437500,51.562500,37.635086,14700
2000-03-27,52.000000,52.000000,51.437500,51.437500,37.543831,3100
2000-03-28,52.125000,52.500000,51.750000,51.750000,37.771915,2300
2000-03-29,52.437500,53.000000,51.437500,51.625000,37.680695,5900
2000-03-30,53.000000,53.000000,51.500000,52.125000,38.045616,28000
2000-03-31,51.843750,52.937500,51.562500,52.937500,38.638680,3200
2000-04-03,52.625000,52.750000,50.000000,51.250000,37.406975,5600
2000-04-04,51.750000,52.125000,50.000000,52.000000,37.954395,16300
2000-04-05,52.000000,52.250000,50.000000,51.937500,37.908775,9900
2000-04-06,51.375000,52.000000,50.750000,51.875000,37.863148,2100
2000-04-07,50.375000,51.937500,50.000000,50.250000,36.677094,3500
2000-04-10,51.093750,52.000000,49.000000,50.500000,36.859566,43300
2000-04-11,50.500000,50.500000,49.312500,50.125000,36.585854,4200
2000-04-12,50.000000,51.750000,49.625000,50.000000,36.494614,3400
2000-04-13,50.000000,51.750000,48.000000,49.062500,35.810345,7600
2000-04-14,50.000000,50.000000,48.500000,48.875000,35.673485,5400
2000-04-17,50.375000,51.250000,48.125000,50.250000,36.677094,5100
2000-04-18,50.750000,51.375000,49.000000,49.000000,35.764717,5500
2000-04-19,51.750000,51.750000,50.000000,50.000000,36.494614,2800
2000-04-20,51.437500,51.437500,49.250000,50.125000,36.585854,5600
2000-04-24,51.125000,51.437500,51.000000,51.437500,37.543831,1700
2000-04-25,49.500000,51.500000,49.500000,51.500000,37.589466,5900
2000-04-26,51.750000,51.750000,49.500000,51.250000,37.406975,5300
2000-04-27,49.625000,51.000000,49.625000,51.000000,37.224518,1800
2000-04-28,50.000000,51.000000,50.000000,51.000000,37.224518,32400
2000-05-01,49.687500,50.500000,49.000000,50.000000,36.494614,6700
2000-05-02,50.687500,50.687500,49.125000,50.000000,36.494614,3000
2000-05-03,49.250000,50.500000,49.000000,50.359375,36.756912,3300
2000-05-04,49.250000,50.375000,49.250000,50.000000,36.494614,4000
2000-05-05,50.375000,50.375000,50.000000,50.000000,36.494614,3900
2000-05-08,50.250000,50.250000,49.937500,49.937500,36.448990,1800
2000-05-09,50.062500,50.250000,49.687500,50.250000,36.677094,13800
2000-05-10,50.250000,50.250000,46.500000,46.500000,33.939983,11400
2000-05-11,49.437500,50.000000,48.000000,50.000000,36.494614,5100
2000-05-12,48.000000,50.375000,48.000000,49.250000,35.947186,8500
2000-05-15,49.000000,49.000000,45.250000,46.687500,34.076843,6300
2000-05-16,46.312500,50.000000,45.000000,50.000000,36.494614,7100
2000-05-17,49.937500,50.000000,48.000000,50.000000,36.677990,2800
2000-05-18,50.000000,50.000000,48.000000,48.500000,35.577660,2200
2000-05-19,48.500000,49.500000,48.000000,49.500000,36.311237,2600
2000-05-22,48.875000,49.750000,48.000000,49.500000,36.311237,1400
2000-05-23,48.500000,49.500000,48.500000,49.000000,35.944443,7400
2000-05-24,49.000000,49.500000,48.875000,49.500000,36.311237,7200
2000-05-25,49.750000,49.750000,48.968750,49.125000,36.036125,7700
2000-05-26,49.000000,49.125000,48.937500,49.125000,36.036125,11600
2000-05-30,49.500000,49.750000,48.875000,49.500000,36.311237,11100
2000-05-31,48.625000,49.937500,48.625000,48.750000,35.761044,6500
2000-06-01,48.687500,49.062500,47.875000,47.875000,35.119183,5300
2000-06-02,49.937500,49.937500,47.687500,48.500000,35.577660,5200
2000-06-05,48.500000,48.812500,47.812500,47.812500,35.073345,1500
2000-06-06,47.812500,47.812500,46.000000,46.750000,34.293926,4800
2000-06-07,47.750000,48.000000,46.250000,46.250000,33.927143,2300
2000-06-08,48.375000,48.375000,46.500000,48.000000,35.210896,3000
2000-06-09,48.250000,48.375000,47.000000,48.375000,35.485970,1200
2000-06-12,46.500000,48.375000,46.500000,48.375000,35.485970,300
2000-06-13,47.625000,49.000000,46.500000,48.750000,35.761044,3500
2000-06-14,48.750000,48.750000,47.250000,48.375000,35.485970,1300
2000-06-15,47.750000,48.750000,46.000000,47.000000,34.477333,9500
2000-06-16,47.187500,47.187500,46.000000,46.625000,34.202232,11300
2000-06-19,46.250000,46.250000,45.250000,45.812500,33.606228,9200
2000-06-20,45.875000,46.000000,45.500000,45.500000,33.376995,10700
2000-06-21,44.625000,45.750000,44.250000,45.375000,33.285286,17200
2000-06-22,45.375000,45.625000,44.500000,44.500000,32.643417,2400
2000-06-23,44.250000,46.000000,44.250000,45.156250,33.124832,5100
2000-06-26,45.000000,45.625000,44.687500,45.625000,33.468678,5400
2000-06-27,45.625000,45.625000,44.500000,44.500000,32.643417,6300
2000-06-28,45.625000,45.625000,43.750000,45.625000,33.468678,12700
2000-06-29,45.625000,46.000000,44.562500,46.000000,33.743755,7100
2000-06-30,45.250000,47.000000,41.375000,45.500000,33.376995,53300
2000-07-03,45.500000,47.750000,44.375000,47.062500,34.523174,4500
2000-07-05,47.312500,47.500000,44.500000,44.750000,32.826817,9300
2000-07-06,47.000000,47.000000,44.625000,46.312500,33.972996,4900
2000-07-07,45.875000,46.312500,45.125000,45.375000,33.285286,4500
2000-07-10,45.437500,46.437500,45.375000,46.000000,33.743755,3000
2000-07-11,45.500000,46.500000,45.000000,46.500000,34.110535,1800
2000-07-12,46.000000,46.875000,42.250000,42.937500,31.497240,11000
2000-07-13,42.937500,44.250000,41.187500,42.750000,31.359697,14500
2000-07-14,42.500000,43.375000,42.500000,43.375000,31.818159,8200
2000-07-17,43.000000,43.375000,42.625000,43.375000,31.818159,3900
2000-07-18,43.000000,43.250000,41.750000,42.000000,30.809534,5400
2000-07-19,41.875000,43.500000,41.875000,43.000000,31.543093,12200
2000-07-20,43.437500,44.250000,43.250000,44.000000,32.276642,12000
2000-07-21,44.000000,44.000000,43.062500,43.062500,31.588930,3100
2000-07-24,43.062500,43.062500,36.500000,39.000000,28.608847,10700
2000-07-25,40.500000,40.500000,38.562500,39.250000,28.792236,7500
2000-07-26,41.500000,42.000000,40.375000,42.000000,30.809534,6300
2000-07-27,41.875000,42.500000,40.500000,40.500000,29.709169,3000
2000-07-28,43.000000,43.000000,40.937500,40.937500,30.030102,3300
2000-07-31,41.500000,44.000000,41.000000,44.000000,32.276642,5700
2000-08-01,44.000000,44.000000,41.250000,44.000000,32.276642,6200
2000-08-02,44.000000,44.000000,41.250000,41.250000,30.259354,1000
2000-08-03,41.250000,44.000000,40.250000,40.250000,29.525793,3100
2000-08-04,41.125000,41.250000,39.250000,39.250000,28.792236,5300
2000-08-07,39.437500,41.937500,39.000000,39.750000,29.159018,6000
2000-08-08,39.000000,40.625000,39.000000,40.625000,29.800861,1700
2000-08-09,41.000000,41.000000,39.750000,39.812500,29.204861,3000
2000-08-10,39.750000,40.312500,39.062500,39.921875,29.285089,3800
2000-08-11,39.625000,40.500000,39.375000,40.125000,29.434097,3200
2000-08-14,41.937500,41.937500,39.875000,40.125000,29.434097,1100
2000-08-15,41.937500,41.937500,40.000000,40.000000,29.342402,2200
2000-08-16,41.125000,42.000000,41.125000,42.000000,31.003286,4000
2000-08-17,41.500000,41.750000,40.500000,41.500000,30.634207,3900
2000-08-18,42.000000,42.000000,40.625000,41.375000,30.541922,5300
2000-08-21,40.500000,40.625000,40.500000,40.625000,29.988300,3700
2000-08-22,40.625000,41.375000,40.562500,41.375000,30.541922,2600
2000-08-23,41.500000,41.500000,39.500000,40.000000,29.526949,7800
2000-08-24,39.875000,40.125000,39.625000,40.125000,29.619213,2400
2000-08-25,40.125000,40.125000,39.812500,40.125000,29.619213,2300
2000-08-28,39.937500,40.125000,39.750000,40.000000,29.526949,2300
2000-08-29,39.500000,41.125000,39.500000,40.437500,29.849871,5600
2000-08-30,40.125000,40.937500,40.062500,40.062500,29.573072,800
2000-08-31,40.500000,41.000000,40.000000,40.062500,29.573072,4500
2000-09-01,40.875000,40.875000,40.000000,40.812500,30.126703,4100
2000-09-05,40.531250,40.531250,40.125000,40.375000,29.803757,4000
2000-09-06,40.500000,40.562500,40.125000,40.125000,29.619213,800
2000-09-07,40.500000,40.875000,40.500000,40.875000,30.172850,2200
2000-09-08,41.218750,41.218750,40.375000,40.375000,29.803757,5600
2000-09-11,40.312500,42.000000,40.125000,42.000000,31.003286,4100
2000-09-12,42.093750,42.093750,40.593750,41.187500,30.403528,9200
2000-09-13,41.250000,41.250000,40.562500,40.625000,29.988300,4300
2000-09-14,41.000000,41.000000,40.312500,40.437500,29.849871,1500
2000-09-15,40.375000,41.187500,40.125000,40.937500,30.218967,5400
2000-09-18,40.437500,41.250000,40.375000,41.250000,30.449657,9500
2000-09-19,40.625000,41.187500,40.375000,40.500000,29.896030,8900
2000-09-20,40.000000,40.562500,40.000000,40.125000,29.619213,1600
2000-09-21,40.000000,40.500000,40.000000,40.000000,29.526949,700
2000-09-22,40.375000,41.250000,40.000000,40.062500,29.573072,5500
2000-09-25,40.062500,40.625000,38.937500,39.750000,29.342402,6400
2000-09-26,38.250000,39.812500,38.250000,39.812500,29.388556,14900
2000-09-27,40.875000,40.937500,39.937500,40.000000,29.526949,5200
2000-09-28,40.750000,40.875000,39.437500,40.812500,30.126703,11900
2000-09-29,40.093750,42.078125,39.250000,41.937500,30.957161,17100
2000-10-02,41.593750,42.000000,40.750000,40.750000,30.080570,4200
2000-10-03,41.281250,41.875000,40.625000,41.125000,30.357405,4500
2000-10-04,41.125000,41.375000,40.312500,40.875000,30.172850,1100
2000-10-05,40.687500,41.062500,40.562500,40.562500,29.942177,700
2000-10-06,40.000000,40.000000,38.000000,39.500000,29.157852,10600
2000-10-09,41.250000,41.250000,38.625000,38.812500,28.650351,1900
2000-10-10,39.375000,41.000000,39.250000,40.937500,30.218967,3500
2000-10-11,38.250000,39.375000,38.250000,39.375000,29.065590,1400
2000-10-12,38.312500,41.000000,38.312500,41.000000,30.265127,1500
2000-10-13,40.937500,41.000000,39.937500,40.500000,29.896030,2000
2000-10-16,40.500000,40.515625,39.000000,39.937500,29.480806,2400
2000-10-17,39.000000,41.250000,39.000000,41.250000,30.449657,4100
2000-10-18,41.718750,41.750000,39.500000,40.000000,29.526949,8100
2000-10-19,38.875000,39.625000,33.000000,36.750000,27.127882,9800
2000-10-20,37.875000,40.750000,36.500000,37.625000,27.773781,11200
2000-10-23,38.312500,38.625000,37.500000,38.625000,28.511950,15600
2000-10-24,38.687500,38.687500,37.000000,37.000000,27.312420,3800
2000-10-25,38.250000,39.500000,36.187500,36.187500,26.712648,4600
2000-10-26,38.375000,38.375000,36.375000,36.500000,26.943333,4300
2000-10-27,36.812500,37.250000,35.125000,35.750000,26.389702,2800
2000-10-30,37.937500,37.937500,34.125000,34.812500,25.697662,1700
2000-10-31,35.000000,37.000000,33.812500,36.000000,26.574249,15000
2000-11-01,36.000000,36.062500,34.375000,34.500000,25.466993,8400
2000-11-02,34.812500,35.125000,34.250000,34.250000,25.282442,5700
2000-11-03,36.375000,36.500000,34.000000,34.125000,25.190184,10400
2000-11-06,34.656250,35.750000,33.000000,33.125000,24.451996,8800
2000-11-07,34.218750,35.000000,33.625000,34.000000,25.097908,2500
2000-11-08,34.968750,35.000000,32.500000,32.500000,23.990644,9400
2000-11-09,34.000000,34.000000,32.046875,33.000000,24.359730,15300
2000-11-10,33.750000,35.000000,32.500000,33.875000,25.005638,16800
2000-11-13,34.000000,34.500000,33.000000,33.000000,24.359730,8800
2000-11-14,34.125000,34.875000,33.000000,34.171875,25.224777,6400
2000-11-15,35.125000,35.500000,33.125000,33.125000,24.632210,9100
2000-11-16,33.875000,33.953125,33.187500,33.375000,24.818119,4600
2000-11-17,33.718750,34.000000,33.375000,33.937500,25.236399,4300
2000-11-20,35.375000,35.375000,33.875000,34.500000,25.654680,4600
2000-11-21,35.156250,35.156250,34.562500,35.000000,26.026480,9600
2000-11-22,35.250000,35.250000,34.312500,34.312500,25.515244,3200
2000-11-24,35.000000,35.250000,34.312500,35.250000,26.212389,3700
2000-11-27,34.781250,35.250000,34.312500,35.218750,26.189150,4100
2000-11-28,34.000000,35.312500,34.000000,34.937500,25.980019,16100
2000-11-29,34.062500,35.187500,33.812500,34.000000,25.282879,2700
2000-11-30,34.937500,34.937500,34.000000,34.125000,25.375832,7700
2000-12-01,34.437500,35.750000,33.875000,35.750000,26.584190,11500
2000-12-04,35.875000,35.875000,34.687500,35.562500,26.444767,5600
2000-12-05,35.875000,36.000000,35.500000,35.500000,26.398304,3800
2000-12-06,35.062500,36.312500,35.000000,35.250000,26.212389,5900
2000-12-07,35.187500,37.000000,35.187500,36.937500,27.467243,9100
2000-12-08,36.375000,37.625000,35.375000,37.625000,27.978468,11300
2000-12-11,37.750000,39.937500,37.625000,37.937500,28.210857,12300
2000-12-12,37.812500,42.250000,37.812500,42.250000,31.417685,15000
2000-12-13,40.156250,42.187500,37.000000,40.750000,30.302265,23000
2000-12-14,38.750000,40.000000,36.000000,37.937500,28.210857,8400
2000-12-15,37.937500,40.250000,36.812500,39.937500,29.698074,9000
2000-12-18,39.906250,41.500000,39.500000,41.500000,30.859985,6600
2000-12-19,40.000000,43.562500,39.125000,42.375000,31.510624,8900
2000-12-20,44.000000,45.000000,41.000000,45.000000,33.462627,15300
2000-12-21,43.250000,43.250000,40.000000,42.000000,31.231770,7300
2000-12-22,40.937500,41.500000,38.812500,38.812500,28.861511,6900
2000-12-26,39.812500,40.562500,37.000000,37.250000,27.699615,7700
2000-12-27,38.000000,38.000000,36.500000,36.500000,27.141895,19200
2000-12-28,36.250000,37.359375,36.250000,36.937500,27.467243,10900
2000-12-29,36.250000,38.312500,36.250000,37.875000,28.164385,7600
2001-01-02,38.000000,38.000000,36.500000,36.750000,27.327805,3800
2001-01-03,38.062500,38.750000,36.750000,36.875000,27.420769,1900
2001-01-04,37.000000,38.750000,37.000000,37.125000,27.606674,6300
2001-01-05,38.687500,38.687500,37.500000,37.750000,28.071415,5100
2001-01-08,39.000000,39.000000,39.000000,39.000000,29.000942,800
2001-01-09,38.750000,39.000000,37.750000,37.812500,28.117889,3900
2001-01-10,39.250000,40.187500,38.812500,39.687500,29.512169,7100
2001-01-11,40.000000,41.687500,39.500000,41.687500,30.999397,3200
2001-01-12,41.250000,41.500000,40.125000,41.000000,30.488169,3600
2001-01-16,41.000000,41.625000,40.000000,41.000000,30.488169,2000
2001-01-17,45.000000,45.125000,41.562500,42.000000,31.231770,17100
2001-01-18,41.500000,43.875000,41.500000,43.875000,32.626060,13500
2001-01-19,41.968750,43.937500,40.000000,42.250000,31.417685,14000
2001-01-22,42.000000,43.000000,41.062500,41.687500,30.999397,1700
2001-01-23,40.062500,42.093750,40.062500,41.500000,30.859985,1900
2001-01-24,40.000000,42.500000,40.000000,40.500000,30.116356,7000
2001-01-25,40.625000,40.937500,40.562500,40.625000,30.209301,1700
2001-01-26,40.906250,40.937500,40.625000,40.625000,30.209301,6500
2001-01-29,40.562500,40.687500,40.562500,40.625000,30.209301,3500
2001-01-30,40.500000,40.562500,39.062500,39.125000,29.093891,9900
2001-01-31,40.000000,40.875000,39.375000,40.812500,30.348738,3400
2001-02-01,40.875000,40.875000,39.375000,39.375000,29.279793,7400
2001-02-02,40.812500,40.812500,39.625000,40.000000,29.744558,8500
2001-02-05,39.750000,39.937500,39.375000,39.750000,29.558649,9700
2001-02-06,40.250000,40.250000,39.312500,39.937500,29.698074,3700
2001-02-07,40.000000,41.000000,39.937500,40.250000,29.930452,10700
2001-02-08,39.625000,40.875000,39.500000,40.875000,30.395227,4900
2001-02-09,39.953125,40.437500,39.812500,40.437500,30.069864,2400
2001-02-12,41.125000,42.250000,41.062500,41.375000,30.767017,48200
2001-02-13,40.000000,41.937500,39.500000,40.562500,30.162853,9400
2001-02-14,40.187500,41.250000,40.187500,40.562500,30.349886,2500
2001-02-15,39.562500,40.750000,39.562500,39.750000,29.741968,1200
2001-02-16,40.000000,42.500000,40.000000,41.687500,31.191648,8700
2001-02-20,40.875000,42.000000,40.062500,41.000000,30.677246,6600
2001-02-21,39.156250,41.203125,39.125000,40.500000,30.303122,2500
2001-02-22,41.375000,41.437500,39.625000,40.000000,29.929007,3000
2001-02-23,39.625000,41.000000,39.437500,41.000000,30.677246,2600
2001-02-26,41.437500,41.437500,40.562500,40.562500,30.349886,8500
2001-02-27,41.187500,41.187500,39.375000,40.390625,30.221302,5200
2001-02-28,40.468750,40.468750,39.000000,39.000000,29.180794,11700
2001-03-01,38.875000,39.687500,38.875000,39.187500,29.321077,3000
2001-03-02,39.187500,42.000000,39.187500,42.000000,31.425467,7200
2001-03-05,41.000000,41.937500,39.000000,39.250000,29.367855,8100
2001-03-06,41.906250,41.906250,40.500000,40.500000,30.303122,3000
2001-03-07,40.281250,41.406250,39.000000,39.000000,29.180794,5500
2001-03-08,39.250000,39.500000,39.093750,39.500000,29.554918,6900
2001-03-09,40.000000,40.000000,39.562500,39.937500,29.882250,4100
2001-03-12,39.625000,39.750000,39.250000,39.250000,29.367855,2600
2001-03-13,40.000000,40.500000,38.500000,39.625000,29.648420,5800
2001-03-14,38.562500,39.437500,38.500000,39.000000,29.180794,2700
2001-03-15,40.750000,41.250000,39.625000,41.250000,30.864290,8200
2001-03-16,41.250000,41.625000,37.687500,38.062500,28.479343,9500
2001-03-19,40.000000,40.000000,38.562500,39.375000,29.461390,7500
2001-03-20,40.000000,40.437500,39.875000,40.000000,29.929007,3000
2001-03-21,40.375000,40.375000,39.000000,39.000000,29.180794,3800
2001-03-22,39.000000,39.984375,38.375000,39.187500,29.321077,4400
2001-03-23,39.500000,39.687500,39.000000,39.687500,29.695194,4600
2001-03-26,39.750000,40.250000,38.687500,38.687500,28.946968,2100
2001-03-27,39.500000,40.250000,39.281250,39.812500,29.788727,6600
2001-03-28,40.250000,40.250000,38.250000,39.250000,29.367855,5700
2001-03-29,40.000000,40.000000,38.750000,39.312500,29.414610,14300
2001-03-30,38.000000,40.437500,38.000000,40.437500,30.256346,12000
2001-04-02,38.937500,39.937500,38.937500,39.937500,29.882250,2800
2001-04-03,39.000000,39.562500,38.875000,38.875000,29.087267,800
2001-04-04,38.093750,39.875000,38.062500,38.625000,28.900213,2100
2001-04-05,40.000000,40.000000,38.500000,38.953125,29.145710,500
2001-04-06,38.562500,39.625000,38.500000,39.187500,29.321077,2200
2001-04-09,39.490002,39.490002,38.639999,38.900002,29.105967,6100
2001-04-10,39.410000,40.000000,39.410000,39.750000,29.741968,3800
2001-04-11,40.049999,40.049999,39.330002,39.330002,29.427715,8600
2001-04-12,39.700001,39.700001,39.500000,39.500000,29.554918,1900
2001-04-16,39.180000,40.000000,39.180000,39.320000,29.420221,3800
